index,prot_acc,prot_desc,prot_mass,pI,[Urea]_50,Delta_G,Category,num_pixels,Smear,Coordinates_emPAI,Threshold,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
702,MPRA_ECOLI,Transcriptional repressor MprA OS=Escherichia coli (strain K12) GN=mprA PE=2 SV=1,20778,5.588173828124999,0,0,useful,17,False,"[[1.0, 2, 0.27000000000000002], [0.33333333333333331, 3, 1.05], [1.0, 3, 0.58999999999999997], [1.6666666666666665, 3, 0.64000000000000001], [2.3333333333333335, 3, 1.05], [0.33333333333333331, 4, 0.58999999999999997], [1.0, 4, 0.62], [1.6666666666666665, 4, 0.28000000000000003], [2.3333333333333335, 4, 1.03], [3.0, 4, 1.01], [4.9999999999999991, 5, 0.27000000000000002], [5.6666666666666661, 5, 0.26000000000000001], [7.6666666666666661, 5, 0.27000000000000002], [4.9999999999999991, 6, 0.27000000000000002], [5.6666666666666661, 6, 0.26000000000000001], [6.333333333333333, 6, 0.26000000000000001], [6.9999999999999991, 6, 0.27000000000000002]]",0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.59,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
703,MRAZ_ECOBW,Transcriptional regulator MraZ OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=mraZ PE=3 SV=1,17520,5.333876953124999,0,0,found,4,False,"[[7.6666666666666661, 5, 0.33000000000000002], [1.0, 9, 0.75], [1.6666666666666665, 9, 0.32000000000000001], [5.6666666666666661, 9, 0.32000000000000001]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
704,MREB_ECOLI,Rod shape-determining protein MreB OS=Escherichia coli (strain K12) GN=mreB PE=1 SV=1,37100,5.079580078125,0,0,useful,31,False,"[[4.333333333333333, 0, 0.14999999999999999], [1.0, 2, 0.14000000000000001], [4.9999999999999991, 2, 0.14000000000000001], [0.33333333333333331, 3, 0.31], [1.0, 3, 0.68000000000000005], [1.6666666666666665, 3, 0.32000000000000001], [2.3333333333333335, 3, 0.71999999999999997], [3.0, 3, 0.31], [3.6666666666666665, 3, 0.14000000000000001], [6.9999999999999991, 3, 0.14000000000000001], [0.33333333333333331, 4, 0.68999999999999995], [1.0, 4, 0.5], [1.6666666666666665, 4, 0.32000000000000001], [2.3333333333333335, 4, 0.31], [3.0, 4, 0.47999999999999998], [6.9999999999999991, 4, 0.14000000000000001], [4.9999999999999991, 5, 0.14999999999999999], [5.6666666666666661, 5, 0.14000000000000001], [6.333333333333333, 5, 0.31], [6.9999999999999991, 5, 0.93999999999999995], [7.6666666666666661, 5, 0.32000000000000001], [4.9999999999999991, 6, 0.14999999999999999], [5.6666666666666661, 6, 0.14000000000000001], [6.333333333333333, 6, 0.14000000000000001], [6.9999999999999991, 6, 0.31], [0.33333333333333331, 9, 0.14999999999999999], [1.0, 9, 0.70999999999999996], [1.6666666666666665, 9, 0.14000000000000001], [2.3333333333333335, 9, 0.46999999999999997], [3.0, 9, 0.14000000000000001], [5.6666666666666661, 9, 0.14000000000000001]]",0.0,0.15,0.0,0.0,0.0,0.0,0.69,0.31,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.5,0.68,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.31,0.72,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.48,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.94,0.14,0.14,0.0,0,0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0
705,MSRA_ECOBW,Peptide methionine sulfoxide reductase MsrA OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=msrA PE=3 SV=1,23528,4.837998046875001,0,0,useful,33,False,"[[0.33333333333333331, 0, 1.72], [1.0, 0, 1.27], [1.6666666666666665, 0, 2.3300000000000001], [2.3333333333333335, 0, 0.81999999999999995], [3.6666666666666665, 0, 0.81999999999999995], [4.333333333333333, 0, 0.89000000000000001], [4.9999999999999991, 0, 0.23000000000000001], [5.6666666666666661, 0, 0.23999999999999999], [1.6666666666666665, 1, 0.5], [2.3333333333333335, 1, 0.83999999999999997], [3.6666666666666665, 1, 0.85999999999999999], [4.333333333333333, 1, 0.5], [4.9999999999999991, 1, 0.23999999999999999], [3.0, 2, 0.52000000000000002], [3.6666666666666665, 2, 0.23000000000000001], [4.9999999999999991, 2, 0.51000000000000001], [3.0, 3, 0.23000000000000001], [3.6666666666666665, 3, 0.85999999999999999], [4.333333333333333, 3, 0.23999999999999999], [5.6666666666666661, 3, 0.83999999999999997], [6.333333333333333, 3, 0.23000000000000001], [6.9999999999999991, 3, 0.51000000000000001], [5.6666666666666661, 4, 0.23999999999999999], [6.333333333333333, 4, 0.23999999999999999], [6.9999999999999991, 4, 0.5], [7.6666666666666661, 4, 0.51000000000000001], [4.9999999999999991, 5, 0.23999999999999999], [5.6666666666666661, 5, 0.5], [6.333333333333333, 5, 0.89000000000000001], [6.9999999999999991, 5, 0.85999999999999999], [7.6666666666666661, 5, 0.53000000000000003], [4.9999999999999991, 6, 0.23999999999999999], [6.9999999999999991, 6, 0.23000000000000001]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.23,0.86,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.5,0.89,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.51,0.24,0.23,0.0,0.0,0.0,0.0,0.5,0.24,0.84,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.89,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.86,0.5,0.51,0.0,0,0,0.0,0.0,0.0,0.0,0.53,0.51,0.0,0.0,0.0,0.0
706,MSRB_ECOBW,Peptide methionine sulfoxide reductase MsrB OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=msrB PE=3 SV=1,15783,5.359306640625,0,0,useful,9,False,"[[0.33333333333333331, 0, 0.81000000000000005], [1.0, 0, 0.82999999999999996], [1.6666666666666665, 0, 1.4399999999999999], [2.3333333333333335, 0, 0.34999999999999998], [3.6666666666666665, 0, 0.34000000000000002], [0.33333333333333331, 1, 0.34999999999999998], [1.0, 1, 0.35999999999999999], [1.6666666666666665, 1, 0.34999999999999998], [1.0, 2, 0.37]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.36,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,MSRC_ECOLI,Free methionine-R-sulfoxide reductase OS=Escherichia coli (strain K12) GN=msrC PE=1 SV=2,18281,4.545556640625001,0,0,useful,25,False,"[[0.33333333333333331, 0, 2.6000000000000001], [1.0, 0, 1.8500000000000001], [1.6666666666666665, 0, 2.6099999999999999], [2.3333333333333335, 0, 1.78], [3.0, 0, 0.29999999999999999], [3.6666666666666665, 0, 1.1499999999999999], [0.33333333333333331, 1, 0.28999999999999998], [1.0, 1, 0.29999999999999999], [1.6666666666666665, 1, 0.29999999999999999], [3.0, 1, 0.29999999999999999], [3.6666666666666665, 1, 1.8700000000000001], [4.333333333333333, 1, 1.1799999999999999], [4.333333333333333, 2, 0.68999999999999995], [3.6666666666666665, 3, 1.21], [4.333333333333333, 3, 0.71999999999999997], [3.6666666666666665, 4, 0.31], [5.6666666666666661, 4, 0.32000000000000001], [7.6666666666666661, 4, 0.29999999999999999], [5.6666666666666661, 5, 0.29999999999999999], [6.333333333333333, 5, 2.8799999999999999], [6.9999999999999991, 5, 1.8799999999999999], [7.6666666666666661, 5, 0.72999999999999998], [6.9999999999999991, 6, 0.31], [7.6666666666666661, 6, 0.29999999999999999], [7.6666666666666661, 8, 0.31]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.31,1.21,0.0,1.87,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.69,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.88,0.0,0.0,0.0,0,0,0.0,0.31,0.0,0.3,0.73,0.3,0.0,0.0,0.0,0.0
708,MSYB_ECOLI,Acidic protein MsyB OS=Escherichia coli (strain K12) GN=msyB PE=4 SV=1,14307,3.4520800781249994,0,0,useful,11,False,"[[0.33333333333333331, 0, 4.0999999999999996], [1.0, 0, 4.2800000000000002], [1.6666666666666665, 0, 8.8300000000000001], [2.3333333333333335, 0, 1.6599999999999999], [3.6666666666666665, 0, 4.0899999999999999], [4.333333333333333, 0, 0.98999999999999999], [4.9999999999999991, 0, 0.95999999999999996], [5.6666666666666661, 0, 0.98999999999999999], [3.0, 3, 0.40999999999999998], [7.6666666666666661, 8, 1.8100000000000001], [2.3333333333333335, 9, 0.39000000000000001]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,MTFA_ECOBW,Protein MtfA OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=mtfA PE=3 SV=1,30545,4.494697265625,0,0,useful,18,False,"[[0.33333333333333331, 0, 0.17000000000000001], [1.0, 0, 0.17000000000000001], [1.6666666666666665, 0, 0.35999999999999999], [2.3333333333333335, 0, 0.17000000000000001], [3.6666666666666665, 0, 0.17000000000000001], [1.0, 1, 0.38], [1.6666666666666665, 1, 0.17000000000000001], [2.3333333333333335, 1, 0.17000000000000001], [3.6666666666666665, 1, 0.38], [4.9999999999999991, 1, 0.17999999999999999], [1.0, 2, 0.17999999999999999], [2.3333333333333335, 2, 0.17000000000000001], [3.0, 2, 0.38], [4.9999999999999991, 2, 0.17000000000000001], [6.9999999999999991, 3, 0.17000000000000001], [6.9999999999999991, 4, 0.37], [6.333333333333333, 5, 0.17999999999999999], [6.9999999999999991, 5, 0.38]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.38,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.37,0.17,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,MTLD_ECOBW,Mannitol-1-phosphate 5-dehydrogenase OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=mtlD PE=3 SV=1,41171,5.194013671875,0,0,useful,44,True,"[[1.0, 1, 0.13], [1.6666666666666665, 1, 0.12], [1.0, 3, 0.12], [1.6666666666666665, 3, 0.13], [2.3333333333333335, 3, 0.28000000000000003], [3.0, 3, 0.27000000000000002], [5.6666666666666661, 3, 0.59999999999999998], [0.33333333333333331, 4, 0.13], [1.0, 4, 0.13], [0.33333333333333331, 5, 0.13], [1.0, 5, 0.27000000000000002], [1.6666666666666665, 5, 0.13], [2.3333333333333335, 5, 0.12], [3.0, 5, 0.13], [0.33333333333333331, 6, 0.13], [1.0, 6, 0.41999999999999998], [1.6666666666666665, 6, 0.12], [2.3333333333333335, 6, 3.1099999999999999], [3.0, 6, 1.55], [0.33333333333333331, 7, 0.28000000000000003], [1.0, 7, 0.42999999999999999], [1.6666666666666665, 7, 0.27000000000000002], [2.3333333333333335, 7, 0.57999999999999996], [3.0, 7, 0.42999999999999999], [3.6666666666666665, 7, 0.13], [4.333333333333333, 7, 0.63], [4.9999999999999991, 7, 0.13], [5.6666666666666661, 7, 0.28000000000000003], [7.6666666666666661, 7, 0.59999999999999998], [0.33333333333333331, 8, 0.83999999999999997], [1.0, 8, 0.83999999999999997], [1.6666666666666665, 8, 0.63], [2.3333333333333335, 8, 0.26000000000000001], [3.0, 8, 0.27000000000000002], [5.6666666666666661, 8, 0.28000000000000003], [6.333333333333333, 8, 0.28000000000000003], [6.9999999999999991, 8, 0.28000000000000003], [0.33333333333333331, 9, 0.13], [1.0, 9, 0.44], [1.6666666666666665, 9, 0.82999999999999996], [2.3333333333333335, 9, 0.26000000000000001], [3.0, 9, 0.62], [4.333333333333333, 9, 0.28000000000000003], [5.6666666666666661, 9, 0.13]]",0.0,0.13,0.84,0.28,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.44,0.84,0.43,0.42,0.27,0.13,0.12,0.0,0.13,0.0,0.83,0.63,0.27,0.12,0.13,0.0,0.13,0.0,0.12,0.0,0.26,0.26,0.58,3.11,0.12,0.0,0.28,0.0,0.0,0.0,0.62,0.27,0.43,1.55,0.13,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.28,0.28,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,MTLR_ECOLI,Mannitol operon repressor OS=Escherichia coli (strain K12) GN=mtlR PE=1 SV=1,22033,4.609130859375,0,0,found,3,False,"[[1.0, 1, 0.25], [1.6666666666666665, 1, 0.23999999999999999], [6.333333333333333, 5, 0.25]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,MTNN_ECOBW,5~-methylthioadenosine-S-adenosylhomocysteine nucleosidase OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=mtnN PE=3 SV=1,24624,4.9651464843749995,0,0,useful,46,True,"[[0.33333333333333331, 0, 0.77000000000000002], [1.0, 0, 0.80000000000000004], [1.6666666666666665, 0, 0.20999999999999999], [3.6666666666666665, 0, 0.20999999999999999], [0.33333333333333331, 1, 0.46999999999999997], [1.0, 1, 0.48999999999999999], [1.6666666666666665, 1, 0.47999999999999998], [2.3333333333333335, 1, 0.20999999999999999], [3.6666666666666665, 1, 0.22], [4.9999999999999991, 1, 0.22], [6.333333333333333, 1, 0.20999999999999999], [0.33333333333333331, 2, 0.48999999999999999], [1.0, 2, 0.82999999999999996], [1.6666666666666665, 2, 0.48999999999999999], [2.3333333333333335, 2, 0.46999999999999997], [3.0, 2, 0.22], [6.9999999999999991, 2, 0.23000000000000001], [0.33333333333333331, 3, 0.5], [1.0, 3, 0.80000000000000004], [1.6666666666666665, 3, 0.87], [2.3333333333333335, 3, 0.83999999999999997], [3.0, 3, 0.5], [3.6666666666666665, 3, 0.22], [4.333333333333333, 3, 0.22], [5.6666666666666661, 3, 0.22], [0.33333333333333331, 4, 0.80000000000000004], [1.0, 4, 0.22], [1.6666666666666665, 4, 0.85999999999999999], [2.3333333333333335, 4, 0.81999999999999995], [3.0, 4, 0.81000000000000005], [3.6666666666666665, 4, 0.22], [4.9999999999999991, 4, 0.22], [5.6666666666666661, 4, 0.23000000000000001], [7.6666666666666661, 4, 0.22], [0.33333333333333331, 5, 0.22], [4.333333333333333, 5, 0.22], [4.9999999999999991, 5, 0.83999999999999997], [5.6666666666666661, 5, 0.47999999999999998], [6.333333333333333, 5, 0.5], [6.9999999999999991, 5, 0.48999999999999999], [7.6666666666666661, 5, 0.23000000000000001], [5.6666666666666661, 6, 0.47999999999999998], [6.333333333333333, 6, 0.78000000000000003], [6.9999999999999991, 6, 0.5], [7.6666666666666661, 6, 0.47999999999999998], [4.333333333333333, 7, 0.22]]",0.0,0.0,0.0,0.0,0.0,0.22,0.8,0.5,0.49,0.47,0.77,0.0,0.0,0.0,0.0,0.0,0.22,0.8,0.83,0.49,0.8,0.0,0.0,0.0,0.0,0.0,0.86,0.87,0.49,0.48,0.21,0.0,0.0,0.0,0.0,0.0,0.82,0.84,0.47,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.5,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,0.21,0.0,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.48,0.48,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.5,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.5,0.49,0.0,0.0,0.23,0,0,0.0,0.0,0.0,0.48,0.23,0.22,0.0,0.0,0.0,0.0
715,MTOX_ECOBW,N-methyl-L-tryptophan oxidase OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=solA PE=3 SV=1,41218,4.990576171875,0,0,useful,18,False,"[[0.33333333333333331, 0, 1.24], [1.0, 0, 1.03], [1.6666666666666665, 0, 2.5499999999999998], [2.3333333333333335, 0, 0.12], [3.6666666666666665, 0, 0.26000000000000001], [1.6666666666666665, 1, 0.12], [2.3333333333333335, 1, 0.26000000000000001], [2.3333333333333335, 2, 0.12], [3.0, 2, 0.27000000000000002], [2.3333333333333335, 3, 0.28000000000000003], [3.0, 3, 0.27000000000000002], [2.3333333333333335, 4, 0.13], [3.0, 4, 0.13], [4.9999999999999991, 5, 0.13], [4.9999999999999991, 6, 0.28000000000000003], [5.6666666666666661, 6, 0.41999999999999998], [6.333333333333333, 6, 0.12], [7.6666666666666661, 6, 0.13]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.55,0.0,0.0,0.0,0.0,0.0,0.13,0.28,0.12,0.26,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
716,MUG_ECOBW,G-U mismatch-specific DNA glycosylase OS=Escherichia coli (strain K12 - MC4100 - BW2952) GN=mug PE=3 SV=1,18776,8.506845703125,0,0,useful,11,False,"[[1.0, 8, 0.29999999999999999], [1.6666666666666665, 8, 0.29999999999999999], [7.6666666666666661, 8, 0.29999999999999999], [0.33333333333333331, 9, 1.25], [1.0, 9, 1.8500000000000001], [1.6666666666666665, 9, 3.7999999999999998], [2.3333333333333335, 9, 0.65000000000000002], [3.0, 9, 0.68999999999999995], [4.333333333333333, 9, 1.8899999999999999], [5.6666666666666661, 9, 1.8500000000000001], [6.333333333333333, 9, 0.69999999999999996]]",0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
